chrom	gene	start	end
11	RNF121	71639747	71708643
11	ANO5	22214722	22304903
11	CD3D	118209669	118213459
11	SLC17A6	22359643	22401049
11	CD3G	118215059	118225876
11	FANCF	22644079	22647387
11	AC103801.2	22646860	22647369
11	GAS2	22647188	22834601
11	UBE4A	118230300	118269926
11	IL18BP	71709587	71716761
11	SVIP	22835345	22851845
11	CCDC179	22868477	22881972
11	LUZP2	24518516	25104150
11	RP11-770J1.5	118267810	118272610
11	ATP5L	118271869	118302211
11	RP11-770J1.4	118303836	118305921
11	NUMA1	71713910	71791739
11	KMT2A	118307205	118397539
11	ANO3	26210829	26684835
11	MUC15	26580580	26593780
11	SLC5A12	26688566	26744974
11	FIBIN	27015628	27018630
11	BBOX1	27062272	27149356
11	CCDC34	27352374	27385415
11	TTC36	118398187	118401912
11	LGR4	27387508	27494322
11	TMEM25	118401756	118417995
11	LRTOMT	71791382	71821828
11	LIN7C	27516123	27528320
11	BDNF	27676440	27743605
11	IFT46	118415243	118443685
11	KIF18A	28042167	28129855
11	LAMTOR1	71796941	71814433
11	METTL15	28129795	28355054
11	ARCN1	118443105	118473748
11	KCNA4	30031288	30038570
11	FSHB	30252563	30256808
11	ANAPC15	71817424	71823826
11	ARL14EP	30344598	30359774
11	MPPED2	30406040	30608419
11	DCDC1	30851916	31391357
11	PHLDB1	118477155	118528741
11	DNAJC24	31391387	31453396
11	FOLR3	71825915	71850936
11	IMMP1L	31453948	31531192
11	FOLR1	71900602	71907345
11	ELP4	31531297	31805546
11	FOLR2	71927645	71932994
11	INPPL1	71934745	71950149
11	PAX6	31806340	31839509
11	PHOX2A	71950121	71956708
11	TREH	118528026	118550399
11	CLPB	72003469	72145692
11	RCN1	31833939	32127301
11	WT1	32409321	32457176
11	DDX6	118620034	118661858
11	EIF3M	32605344	32627808
11	CXCR5	118754475	118768508
11	BCL9L	118764584	118796317
11	CCDC73	32623792	32816204
11	UPK2	118795873	118829269
11	FOXR1	118842417	118852001
11	CCDC84	118868852	118886501
11	PRRG4	32851489	32879669
11	RPS25	118886422	118889401
11	QSER1	32914724	33014862
11	PDE2A	72287185	72385635
11	DEPDC7	33037410	33055128
11	TRAPPC4	118889142	118896164
11	TCP11L1	33060963	33127489
11	HYOU1	118914900	118927913
11	CSTF3	33098734	33183917
11	HIPK3	33278218	33378569
11	KIAA1549L	33563618	33695648
11	C11orf91	33719807	33722347
11	CD59	33719807	33757991
11	HMBS	118955576	118964259
11	ARAP1	72396114	72504644
11	FBXO3	33762485	33796089
11	LMO2	33880122	33913836
11	AC132216.1	33902189	33903338
11	CAPRIN1	34073230	34122703
11	H2AFX	118964564	118966177
11	DPAGT1	118967213	118979041
11	NAT10	34127149	34169217
11	STARD10	72465774	72504726
11	C2CD2L	118972908	118989252
11	HINFP	118992297	119006752
11	ABCG4	119019722	119033360
11	ATG16L2	72525353	72554719
11	AP002956.1	119027590	119027930
11	NLRX1	119037277	119054725
11	ABTB2	34172535	34379555
11	CAT	34460472	34493609
11	ELF5	34500340	34535352
11	FCHSD2	72547790	72853306
11	PDZD3	119056166	119060932
11	EHF	34642640	34682604
11	CCDC153	119060347	119067479
11	CBL	119076752	119178859
11	P2RY2	72929343	72947397
11	P2RY6	72975550	73009662
11	APIP	34874641	34938046
11	PDHX	34937376	35042138
11	ARHGEF17	73019334	73080136
11	RELT	73087309	73108519
11	FAM168A	73111532	73309234
11	AL356215.1	35150091	35150215
11	MCAM	119179241	119192231
11	RNF26	119205237	119208023
11	C1QTNF5	119209652	119217383
11	MFRP	119209652	119217383
11	PLEKHB1	73357223	73373864
11	USP2	119225925	119252436
11	CD44	35160417	35253949
11	RAB6A	73386683	73472182
11	THY1	119288090	119295695
11	PVRL1	119494120	119599794
11	MRPL48	73498361	73576178
11	TRIM29	119981983	120056237
11	SLC1A2	35272753	35441610
11	COA4	73583712	73588033
11	PAAF1	73587744	73638790
11	AP000679.2	120039685	120042387
11	OAF	120081475	120101041
11	PAMR1	35453370	35551848
11	POU2F3	120107349	120190653
11	TMEM136	120195838	120204391
11	FJX1	35639735	35642419
11	TRIM44	35684353	35829775
11	DNAJB13	73661364	73681411
11	LDLRAD3	35965531	36253686
11	UCP2	73685712	73694352
11	COMMD9	36295051	36310999
11	ARHGEF12	120207787	120360645
11	PRR5L	36317838	36486754
11	UCP3	73711326	73720480
11	TRAF6	36508577	36531822
11	RAG1	36532259	36614706
11	C2CD3	73723763	73882255
11	RAG2	36597124	36619829
11	AP000758.1	120329880	120330047
11	GRIK4	120382468	120859613
11	C11orf74	36616051	36694823
11	LRRC4C	40135753	41481323
11	AP002348.1	120382511	120385732
11	API5	43333513	43366079
11	TBCEL	120894781	120961484
11	PPME1	73882144	73965748
11	TECTA	120971882	121062202
11	SC5D	121163162	121179403
11	P4HA3	73946846	74022702
11	TTC17	43380482	43516483
11	PGM2L1	74041363	74109518
11	HSD17B12	43577986	43878167
11	KCNE3	74165886	74178774
11	SORL1	121322912	121504402
11	LIPT2	74202757	74204778
11	POLD3	74204896	74380162
11	ALKBH3	43902361	43941816
11	C11orf96	43946892	43965888
11	ACCSL	44069531	44081527
11	BLID	121986062	121986923
11	ACCS	44087475	44105772
11	UBASH3B	122526383	122685181
11	CHRDL2	74407474	74442430
11	RNF169	74459913	74553458
11	CRTAM	122709208	122743347
11	C11orf63	122753391	122830506
11	BSX	122848278	122852428
11	EXT2	44117099	44266979
11	XRRA1	74518784	74660245
11	HSPA8	122928197	122933938
11	ALX4	44281994	44331716
11	CD82	44585977	44641913
11	SPCS2	74660292	74690076
11	TSPAN18	44748015	44953972
11	NEU3	74699179	74729938
11	OR2AT4	74799758	74800799
11	CLMP	122943035	123065989
11	SLCO2B1	74811608	74917594
11	AP000783.1	123301058	123306427
11	TP53I11	44907454	44972840
11	GRAMD1B	123396344	123498482
11	PRDM11	45115564	45247734
11	SYT13	45261852	45307870
11	TPBGL	74951950	74954742
11	ARRB1	74975226	75062873
11	SCN3B	123499895	123525952
11	CHST1	45670427	45687172
11	CTD-2210P24.4	45792983	45793909
11	SLC35C1	45825623	45834566
11	CRY2	45868669	45904798
11	ZNF202	123594885	123612383
11	MAPK8IP1	45907202	45928016
11	OR6X1	123624196	123625253
11	OR6M1	123676043	123677095
11	TMEM225	123753633	123756349
11	C11orf94	45928085	45928833
11	OR8D4	123777109	123778183
11	OR4D5	123810250	123811344
11	OR6T1	123813492	123814580
11	OR10S1	123847368	123848488
11	OR10G6	123864870	123865868
11	OR10G4	123886282	123887217
11	OR10G9	123893720	123894655
11	PEX16	45931220	45940363
11	RPS3	75110530	75133324
11	OR10G8	123900297	123901341
11	OR10G7	123908773	123909717
11	VWA5A	123986069	124018428
11	GYLTL1B	45943172	45950647
11	KLHL35	75133438	75141674
11	OR10D3	124055923	124056952
11	OR8G5	124134723	124135763
11	OR8D1	124179708	124180733
11	OR8D2	124189134	124190184
11	PHF21A	45950871	46142985
11	OR8B2	124252291	124253258
11	OR8B3	124266278	124267264
11	OR8B4	124293807	124294789
11	OR8B8	124310022	124311054
11	OR8B12	124412578	124413575
11	GDPD5	75145685	75236948
11	OR8A1	124439893	124441037
11	PANX3	124481386	124490252
11	TBRG1	124492732	124505287
11	CREB3L1	46299212	46342972
11	SERPINH1	75273101	75283828
11	SIAE	124503009	124565603
11	SPA17	124543694	124567414
11	NRGN	124609742	124617106
11	DGKZ	46354455	46402104
11	VSIG2	124617368	124622134
11	ESAM	124622026	124632186
11	MAP6	75297963	75380165
11	MSANTD2	124636394	124670569
11	MOGAT2	75428864	75444003
11	DGAT2	75470557	75512579
11	UVRAG	75526212	75854239
11	ROBO3	124735282	124751366
11	WNT11	75897369	75921780
11	PRKRIR	76061000	76092015
11	MDK	46402306	46405375
11	RP11-111M22.2	76092357	76125663
11	CHRM4	46406640	46408107
11	C11orf30	76155967	76264069
11	AMBRA1	46417964	46615675
11	ROBO4	124753587	124768396
11	HARBI1	46624411	46639459
11	LRRC32	76368568	76381791
11	TSKU	76493295	76509198
11	ACER3	76571911	76737841
11	RP11-664I21.6	124761200	124762022
11	HEPACAM	124789089	124806308
11	HEPN1	124789146	124790573
11	ATG13	46638826	46696368
11	CCDC15	124824017	124911385
11	SLC37A2	124932963	124959131
11	B3GNT6	76745385	76753096
11	CAPN5	76777979	76837201
11	TMEM218	124966398	124981659
11	OMP	76813886	76814377
11	ARHGAP1	46698630	46722165
11	ZNF408	46722368	46727462
11	MYO7A	76839310	76926284
11	PKNOX2	125034583	125303285
11	F2	46740730	46761056
11	FEZ1	125315646	125366213
11	CKAP5	46764598	46867847
11	GDPD4	76927603	77012732
11	AP000708.1	125365110	125369424
11	PAK1	77032752	77185680
11	EI24	125439112	125454575
11	LRP4	46878419	46940193
11	DKFZP434E1119	77184416	77188074
11	CLNS1A	77225981	77348850
11	C11orf49	46958240	47185936
11	AQP11	77300436	77321400
11	STT3A	125461607	125495110
11	CHEK1	125495036	125546150
11	RSF1	77371041	77532063
11	AAMDC	77532155	77629478
11	INTS4	77589766	77705724
11	ARFGAP2	47185848	47198676
11	KCTD14	77726761	77757237
11	NDUFC2-KCTD14	77728017	77790911
11	THRSP	77774907	77779397
11	NDUFC2	77779350	77791265
11	ACRV1	125541417	125551018
11	PACSIN3	47199076	47207994
11	ALG8	77811982	77850706
11	PATE1	125616188	125619762
11	PATE2	125646008	125648714
11	DDB2	47236493	47260767
11	PATE3	125658006	125661495
11	PATE4	125703211	125709964
11	HYLS1	125753509	125770543
11	PUS3	125763381	125773116
11	KCTD21	77882295	77899868
11	DDX25	125773271	125793158
11	ACP2	47260853	47270457
11	USP35	77899858	77925757
11	GAB2	77926343	78129394
11	CDON	125825691	125933230
11	NR1H3	47269851	47290396
11	RPUSD4	126071993	126081587
11	NARS2	78147007	78285919
11	FAM118B	126081309	126132881
11	TENM4	78363876	79151992
11	SRPR	126132814	126139039
11	FAM181B	82443053	82444906
11	PRCP	82534544	82681626
11	FOXRED1	126138950	126148026
11	C11orf82	82611017	82669319
11	RAB30	82684175	82782965
11	PCF11	82868030	82898493
11	TIRAP	126152960	126168740
11	RP11-712L6.5	126164193	126174213
11	DCPS	126173647	126215644
11	ANKRD42	82904781	82971736
11	MADD	47290712	47351582
11	ST3GAL4	126225535	126310239
11	CCDC90B	82970139	82997450
11	KIRREL3	126293254	126873355
11	MYBPC3	47352957	47374253
11	ETS1	128328656	128457453
11	FLI1	128556430	128683162
11	DLG2	83166055	85338966
11	BET1L	167784	207428
11	SCGB1C1	193080	194573
11	ODF3	196738	200261
11	SPI1	47376411	47400127
11	KCNJ1	128706210	128737268
11	RIC8A	207511	215113
11	SLC39A13	47428683	47438047
11	KCNJ5	128761251	128790930
11	C11orf45	128769460	128775930
11	TP53AIP1	128804626	128813040
11	ARHGAP32	128834955	129149219
11	PSMC3	47440320	47447993
11	TMEM126B	85339629	85347580
11	SIRT3	215458	236931
11	TMEM126A	85359011	85367591
11	CREBZF	85370752	85393951
11	BARX2	129245835	129322171
11	CCDC89	85394893	85397320
11	TMEM45B	129685714	129729898
11	RAPSN	47459308	47470730
11	NFRKB	129733531	129765485
11	CELF1	47487496	47587121
11	PSMD13	236546	252983
11	SYTL2	85405267	85522184
11	NDUFS3	47586888	47606114
11	PRDM10	129769601	129872730
11	PTPMT1	47586982	47595013
11	KBTBD4	47593749	47600567
11	NLRP6	278365	285359
11	FAM180B	47608198	47610746
11	AP003041.2	129936836	129944012
11	C1QTNF4	47611216	47616211
11	MTCH2	47638867	47664175
11	AP000974.1	85563600	85565986
11	CCDC83	85566144	85631064
11	APLP2	129939732	130014699
11	ATHL1	289135	296107
11	IFITM5	298200	299526
11	IFITM2	307631	315272
11	IFITM1	313506	315272
11	IFITM3	319669	327537
11	AGBL2	47681143	47736941
11	B4GALNT4	369796	382116
11	PKP3	392614	404908
11	PICALM	85668727	85780924
11	FNBP4	47738072	47788995
11	SIGIRR	405716	417455
11	ST14	130029457	130080271
11	NUP160	47799639	47870107
11	EED	85955586	85989855
11	ZBTB44	130096572	130184581
11	ADAMTS8	130274820	130298888
11	ANO9	417933	442011
11	ADAMTS15	130318869	130346532
11	C11orf44	130542851	130587247
11	C11orf73	86013253	86056969
11	SNX19	130745331	130786404
11	PTDSS2	448268	491393
11	CCDC81	86085778	86134151
11	PTPRJ	48002113	48189670
11	OR4B1	48238344	48239314
11	OR4X2	48266608	48267622
11	OR4X1	48285413	48286330
11	OR4S1	48327775	48328704
11	OR4C3	48346472	48347507
11	OR4C5	48387037	48388017
11	OR4A47	48510269	48511332
11	TRIM49B	49050504	49059579
11	TRIM64C	49075266	49080664
11	NTM	131240373	132206716
11	RNH1	494512	507300
11	ME3	86152150	86383678
11	FOLH1	49168187	49230222
11	PRSS23	86502101	86663952
11	FZD4	86656721	86666433
11	TMEM135	86748886	87034800
11	OR4C13	49973943	49974971
11	OR4C12	50003009	50004071
11	OR4A5	51411378	51412448
11	OR4C46	51515282	51516211
11	TRIM48	55029658	55038595
11	OR4A16	55110627	55111707
11	OR4A15	55135360	55136394
11	OR4C15	55321783	55322895
11	OR4C16	55339604	55340536
11	OR4C11	55370830	55371874
11	OR4P4	55405834	55406772
11	OR4S2	55418380	55419315
11	OR4C6	55432614	55433671
11	RAB38	87846410	87908635
11	OR5D13	55540914	55541858
11	OR5D14	55563032	55563976
11	OR5L1	55578854	55579952
11	OR5D18	55587086	55588073
11	OR5L2	55594695	55595630
11	OR5D16	55606228	55607214
11	TRIM51	55650773	55659286
11	OR5W2	55681126	55682058
11	OR5I1	55702932	55703876
11	OR10AG1	55734975	55735990
11	OR5F1	55761157	55762101
11	CTSC	88026760	88070955
11	OR5AS1	55797895	55798869
11	OR8I2	55860753	55861762
11	OR8H2	55872519	55873457
11	OR8H3	55889849	55890787
11	OR8J3	55904247	55905194
11	OR8K5	55926870	55927793
11	OR5J2	55944094	55945032
11	OR5T2	55999490	56000737
11	OR5T3	56019676	56020698
11	OR5T1	56043029	56044146
11	OR8H1	56057529	56058566
11	OR8K3	56085783	56086721
11	OR8K1	56113421	56114507
11	OR8J1	56127691	56128764
11	OR8U1	56143100	56144029
11	OR5R1	56184734	56185708
11	OR5M9	56229945	56230877
11	OR5M3	56236964	56238014
11	OR5M8	56257825	56258871
11	OR5M11	56309746	56310757
11	OR5M10	56344212	56345263
11	OR5M1	56380031	56380978
11	OR5AP2	56408942	56409947
11	OR5AR1	56431138	56432163
11	GRM5	88237744	88799113
11	TYR	88910620	89028927
11	OR9G1	56467864	56468781
11	OR9G4	56510303	56511287
11	OR5AK2	56756347	56757342
11	LRRC55	56949221	56959191
11	APLNR	57001051	57004709
11	TNKS1BP1	57067112	57092426
11	SSRP1	57093459	57103351
11	P2RX3	57105848	57138073
11	PRG3	57144242	57148623
11	PRG2	57154267	57158130
11	RP11-872D17.8	57154838	57191532
11	OPCML	132284871	133402414
11	NOX4	89057524	89322779
11	SPATA19	133710526	133715433
11	SLC43A3	57174427	57195053
11	IGSF9B	133778459	133826880
11	JAM3	133938820	134021896
11	RTN4RL2	57228022	57245007
11	NCAPD3	134020014	134095348
11	SLC43A1	57252007	57283259
11	TIMM10	57295936	57298276
11	TRIM77	89443467	89451040
11	TRIM49	89530823	89541743
11	SMTNL1	57308979	57318108
11	TRIM64B	89602450	89609185
11	UBE2L6	57319129	57335757
11	TRIM49D1	89644279	89654935
11	TRIM49C	89764274	89806558
11	VPS26B	134094539	134117686
11	SERPING1	57364860	57382326
11	NAALAD2	89864683	89926062
11	THYN1	134118173	134123264
11	ACAD8	134123389	134135749
11	CHORDC1	89934328	89956532
11	YPEL4	57412560	57417417
11	CLP1	57416465	57429340
11	ZDHHC5	57435219	57468659
11	MED19	57471186	57479693
11	GLB1L3	134144139	134189458
11	TMX2	57480072	57508445
11	TMX2-CTNND1	57480077	57559058
11	FAT3	92085262	92629618
11	MTNR1B	92702886	92718232
11	SLC36A4	92877341	92931130
11	GLB1L2	134201768	134248235
11	B3GAT1	134248398	134281812
11	AP003062.1	134855246	134856693
11	CCDC67	93063137	93171653
11	SMCO4	93211638	93276674
11	KIAA1731	93394805	93463522
11	TAF1D	93463114	93517557
11	C11orf54	93474757	93497915
11	MED17	93517393	93547861
11	VSTM5	93551398	93583697
11	HEPHL1	93754527	93846917
11	PANX1	93862094	93915138
11	FOLR4	94038759	94040887
11	GPR83	94110477	94134585
11	MRE11A	94152895	94227074
11	ANKRD49	94226795	94232749
11	PIWIL4	94277006	94354587
11	FUT4	94277017	94283063
11	AMOTL1	94439597	94609918
11	KDM4D	94706845	94732682
11	KDM4E	94758422	94760760
11	ENDOD1	94822974	94865809
11	SESN3	94898704	94965705
11	FAM76B	95502106	95523573
11	CEP57	95523129	95565857
11	MTMR2	95566046	95658479
11	MAML2	95709762	96076344
11	CCDC82	96085933	96123087
11	JRKL	96123153	96240738
11	CNTN5	98891683	100229616
11	ARHGAP42	100558384	100862668
11	TMEM133	100862811	100864663
11	PGR	100900355	101001255
11	TRPC6	101322295	101743293
11	ANGPTL5	101761405	101787253
11	KIAA1377	101785746	101871789
11	C11orf70	101918174	101955291
11	YAP1	101981192	102104154
11	BIRC3	102188215	102210134
11	BIRC2	102217942	102249401
11	TMEM123	102267063	102341115
11	RP11-315O6.2	102337986	102369532
11	MMP7	102391239	102401484
11	MMP20	102447566	102496063
11	RP11-817J15.3	102552041	102554644
11	MMP27	102562218	102576537
11	MMP8	102582526	102597781
11	MMP10	102641234	102651359
11	MMP1	102660651	102668891
11	MMP3	102706532	102714534
11	MMP13	102813724	102826463
11	DCUN1D5	102932805	102962944
11	DYNC2H1	102980160	103350591
11	PDGFD	103777914	104035107
11	DDI1	103907308	103909922
11	CASP12	104756445	104769397
12	MANSC4	27915671	27924209
12	PTGES3	57057127	57082159
12	FRS2	69864129	69973562
12	GLIPR1L1	75728419	75764340
12	KLHL42	27932953	27955973
12	KCNH3	49932940	49952091
12	MSRB3	65672423	65882024
12	PTHLH	28111017	28125638
12	BRI3BP	125478246	125515777
12	OAS1	113344582	113369990
12	HNRNPA1	54673977	54680872
12	AACS	125549925	125627873
12	NOS1	117645947	117889975
12	CCT2	69979114	69995350
12	NACA	57106212	57125412
12	MCRS1	49950327	49961936
12	RNF41	56598285	56615717
12	BRAP	112079950	112123790
12	GLIPR1L2	75784850	75826468
12	OAS3	113376157	113411054
12	HMGA2	66217911	66360075
12	AC079602.1	121407641	121410095
12	ACAD10	112123857	112194903
12	GLIPR1	75874460	75897633
12	HNF1A	121416346	121440315
12	CCDC91	28286182	28732883
12	NABP2	56615799	56623638
12	RP11-366L20.2	66245120	66275947
12	ANKRD13A	110436991	110477568
12	KSR2	117890817	118406788
12	PRIM1	57125380	57146157
12	C12orf76	110465872	110511491
12	AC090673.2	66291518	66317967
12	LLPH	66516842	66524548
12	TMBIM4	66517697	66563852
12	RFC5	118451393	118470935
12	PMEL	56347889	56367101
12	SLC39A5	56623833	56631630
12	ARL1	101786898	101801598
12	KRR1	75890684	75905416
12	IFT81	110562140	110656602
12	OAS2	113416200	113449528
12	TMEM132B	125671382	126146917
12	LRRC10	70002351	70004942
12	HSD17B6	57145945	57181574
12	BEST3	70037140	70093256
12	FAR2	29302036	29493913
12	ANKRD52	56631591	56652175
12	C12orf43	121440225	121454305
12	TMEM132C	128751948	129192460
12	IRAK3	66582659	66648402
12	SPIC	101869199	101880775
12	CCDC59	82617460	82752584
12	PHLDA1	76419227	76427712
12	OASL	121458095	121477045
12	SDR9C7	57316938	57328189
12	RDH16	57345219	57353158
12	SLC15A4	129277739	129308528
12	PRPF40B	49962001	50038449
12	DTX1	113494514	113535833
12	GPR182	57388230	57390468
12	ERGIC2	29490285	29534122
12	HELB	66696325	66737423
12	NAP1L1	76438670	76478813
12	WSB2	118470712	118500235
12	METTL25	82752276	82873015
12	RASAL1	113536624	113574044
12	HBCBP	57390745	57391335
12	ZBTB39	57392618	57400230
12	RAB3IP	70132461	70216984
12	TAC3	57403784	57422667
12	GLT1D1	129337972	129469509
12	COQ10A	56660642	56664750
12	TMTC2	83080659	83528649
12	CDK2	56360553	56366568
12	OVCH1-AS1	29542227	29640421
12	RP11-162P23.2	112191694	112229222
12	PEX5	7341281	7371170
12	VSIG10	118501398	118573831
12	ALDH2	112204691	112247782
12	GRIP1	66741211	67197966
12	P2RX7	121570622	121623876
12	ATP2A2	110718561	110788898
12	OVCH1	29565407	29650619
12	TMEM132D	129556270	130388211
12	FAM186B	49976668	49999422
12	MYBPC1	101962131	102079796
12	MYO1A	57422301	57444982
12	PEBP1	118573663	118583389
12	RAB5B	56367697	56388490
12	SLC6A15	85253492	85307394
12	FZD10	130647004	130650285
12	CS	56665483	56694176
12	PIWIL1	130822432	130857182
12	FMNL3	50031724	50101948
12	TAOK3	118587606	118810750
12	TMTC1	29653773	29937692
12	ACSM4	7456880	7481320
12	NFE2	54685895	54694905
12	CD163L1	7499281	7632493
12	MAPKAPK5	112279782	112334343
12	COPZ1	54694986	54745633
12	AC025263.3	70195449	70249143
12	IPO8	30781922	30848920
12	MYRFL	70219084	70352877
12	SUOX	56390964	56400425
12	P2RX4	121647660	121671909
12	CCDC42B	113587663	113597081
12	TMEM194A	57449426	57481846
12	DDX54	113594979	113623284
12	TSPAN19	85408094	85430055
12	CAND1	67663061	67713731
12	RIMBP2	130880682	131200826
12	CD163	7623409	7656489
12	IKZF4	56401443	56432219
12	TMEM116	112369086	112450970
12	GPR84	54756229	54758271
12	ZNF385A	54762917	54785082
12	APOBEC1	7801996	7818499
12	LRRIQ1	85430092	85657002
12	CNOT2	70636774	70748773
12	STX2	131274145	131323811
12	SUDS3	118814185	118855840
12	ANAPC7	110810705	110841535
12	RP11-977G19.10	56679700	56709843
12	RAN	131356424	131362223
12	GDF3	7842378	7848372
12	DPPA3	7864050	7870155
12	NAB2	57482677	57489259
12	TMBIM6	50101508	50158717
12	CNPY2	56703626	56710120
12	CLEC4C	7882011	7904201
12	BBS10	76738254	76742222
12	NANOGNB	7917812	7926717
12	RPS26	56435637	56438116
12	ALX1	85673885	85695562
12	RITA1	113623331	113630173
12	RASSF9	86198331	86230348
12	NANOG	7940390	7948655
12	ITGA5	54789045	54813244
12	IQCD	113633246	113658899
12	DYRK2	68042118	68059186
12	OSBPL8	76745577	76953589
12	ERBB3	56473641	56497289
12	SRRM4	119419300	119600856
12	ARPC3	110872630	110888227
12	STAT6	57489191	57525922
12	SLC2A14	7965108	8043744
12	CAPRIN2	30862486	30907885
12	IFNG	68548548	68553527
12	TPCN1	113658855	113736390
12	HSPB8	119616447	119658936
12	NTS	86268073	86276770
12	PAN2	56710007	56727837
12	CCDC60	119772517	119978852
12	MGAT4C	86372516	87232681
12	GPR133	131438452	131626014
12	GTSF1	54849734	54867386
12	C12orf50	88373816	88427814
12	TMEM233	120031264	120079363
12	ERP29	112451120	112461255
12	IL26	68595131	68619601
12	NCKAP1L	54891495	54937726
12	CAMKK2	121675497	121736111
12	IL22	68642022	68647387
12	C12orf29	88427623	88443937
12	GPN3	110890289	110907073
12	SLC2A3	8071826	8088871
12	NCKAP5L	50184929	50222533
12	PRKAB1	120105558	120119435
12	MDM1	68666223	68726161
12	IL23A	56732663	56734193
12	STAT2	56735381	56753939
12	BCDIN3D	50231573	50236912
12	FAIM2	50260679	50298000
12	RP11-603J24.9	56495115	56503073
12	AQP2	50344524	50352664
12	NAA25	112464500	112546826
12	CIT	120123595	120315095
12	AQP5	50355653	50359464
12	FOXJ2	8185299	8208099
12	AQP6	50360977	50370922
12	PA2G4	56498103	56507691
12	C3AR1	8210898	8219067
12	NECAP1	8234807	8250367
12	FAM216A	110906169	110928190
12	TSPAN11	31079362	31149534
12	RACGAP1	50370706	50426919
12	PDE1B	54943134	54973023
12	ZDHHC17	77157368	77247476
12	DDX11	31226779	31257725
12	RAP1B	69004619	69054372
12	APOF	56754353	56756607
12	VPS29	110928902	110939922
12	AC078925.1	131514221	131514769
12	AC092850.1	131780067	131782763
12	TIMELESS	56810903	56843187
12	SFSWAP	132195626	132284282
12	CEP290	88442793	88535993
12	KCNMB4	70760056	70828072
12	CLEC4A	8276228	8291203
12	RPL41	56510370	56511727
12	MMP17	132312938	132336328
12	PTPRB	70910630	71031220
12	TRAFD1	112563305	112591407
12	RAD9B	110939460	110969891
12	ZC3H10	56511943	56516278
12	ANAPC5	121746048	121837699
12	PPP1R1A	54969171	54982443
12	LACRT	55024595	55028679
12	ZNF705A	8290733	8341133
12	LRP1	57522276	57607134
12	DCD	55038375	55042277
12	TMTC3	88536073	88593664
12	ESYT1	56512034	56538455
12	MUCL1	55224303	55252177
12	ULK1	132379196	132407712
12	SLC8B1	113736564	113797298
12	RP1-127H14.3	120137573	120138816
12	TESPA1	55341802	55378530
12	FAM90A1	8373856	8380214
12	CCDC64	120427673	120532298
12	ASIC1	50451331	50477394
12	HECTD4	112597992	112819896
12	CLEC6A	8608522	8630926
12	CLEC4D	8662071	8674962
12	CLEC4E	8685901	8693559
12	MIP	56843286	56862950
12	PUS1	132413745	132428406
12	CSRP2	77252495	77272840
12	SPRYD4	56862301	56864763
12	PPTC7	110969120	111021125
12	AICDA	8754762	8765467
12	GLS2	56864736	56882198
12	E2F7	77415027	77459360
12	EP400	132434508	132565005
12	TCTN1	111051832	111087235
12	RNF34	121837844	121868389
12	KITLG	88886570	88974628
12	NEUROD4	55413729	55423798
12	RAB35	120532899	120555306
12	OR9K2	55523465	55524586
12	OR10A7	55614809	55615759
12	SMARCD1	50478755	50494495
12	AC073528.1	77949297	77950568
12	OR6C74	55640982	55642086
12	OR6C6	55688072	55689016
12	KDM2B	121866900	122018920
12	NAV3	78224685	78606790
12	OR6C1	55714346	55715408
12	OR6C3	55725485	55726420
12	OR6C75	55758895	55759833
12	OR6C65	55794214	55795289
12	OR6C76	55820038	55820976
12	OR6C2	55845998	55846936
12	OR6C70	55862984	55863922
12	OR6C68	55886147	55887100
12	OR6C4	55944983	55946028
12	GCN1L1	120565007	120632513
12	OR2AP1	55968199	55969128
12	OR10P1	56030644	56031638
12	METTL7B	56075330	56078395
12	RBMS2	56915713	56984745
12	MYL6B	56546040	56553431
12	DUSP6	89741009	89747048
12	PTPRR	71031853	71314623
12	ITGA7	56078352	56109827
12	PLBD2	113796371	113827203
12	NUP107	69080514	69136785
12	MFAP5	8789942	8815484
12	GPD1	50497602	50505102
12	NXPH4	57610578	57620232
12	FAM60A	31433518	31479992
12	SHMT2	57623110	57628718
12	AC024940.1	31477250	31478879
12	EP400NL	132568828	132613029
12	DENND5B	31535157	31744031
12	SDS	113830250	113864106
12	POC1B	89813495	89919801
12	SDSL	113860042	113876081
12	DDX51	132621139	132628880
12	RPL6	112842994	112856642
12	BAZ2A	56989380	57030600
12	CHPT1	102090725	102137918
12	MYL6	56551945	56557280
12	RIMKLB	8834196	8935691
12	RPLP0	120634489	120639038
12	GALNT4	89913185	89920039
12	LHX5	113899839	113910085
12	NOC4L	132628993	132637013
12	COX14	50505762	50514240
12	RBM19	114254543	114404176
12	CERS5	50523575	50561288
12	A2ML1	8975068	9039597
12	SLC35E3	69139886	69187508
12	GALNT9	132680924	132905935
12	CTD-2021H9.3	71441182	71512027
12	TSPAN8	71518865	71835678
12	POC1B-GALNT4	89913185	89920039
12	SYT1	79257773	79845788
12	AC124890.1	69186125	69187743
12	ORAI1	122064455	122080583
12	MDM2	69201956	69239214
12	LGR5	71833550	71980090
12	METTL20	31800094	31826048
12	SMARCC2	56556767	56583351
12	ATP2B1	89981828	90103077
12	MORN3	122089024	122110537
12	AMN1	31824071	31882108
12	HVCN1	111065646	111142755
12	TMEM120B	122150658	122220907
12	PTPN11	112856155	112947717
12	RHOF	122215664	122241309
12	NDUFA4L2	57628686	57634498
12	ATP5B	57031959	57039798
12	LIMA1	50569571	50677329
12	STAC3	57637236	57644976
12	H3F3C	31944123	31945175
